scid,message_count,percentage_of_total
994760055563223041,3,0.0
995463743038750721,3,0.0
1006973430754115585,3,0.0
940393603556376576,3,0.0
939918614698786817,3,0.0
996698494573740033,3,0.0
994094851056074753,3,0.0
952919240194916353,3,0.0
994371927887773697,3,0.0
990718250873192449,3,0.0
1000963500207046657,3,0.0
1001702372030349313,3,0.0
991464819346243584,3,0.0
987572548065820672,3,0.0
772051776326598657,3,0.0
991639641592954881,3,0.0
967511958432645120,3,0.0
987840828901228545,3,0.0
936384784244277249,3,0.0
765860426380476417,3,0.0
982167348967768065,3,0.0
755732824734105601,3,0.0
985210797080117249,3,0.0
949575625285632000,3,0.0
920603493872107521,3,0.0
984294903949557761,3,0.0
920669464490606594,3,0.0
807519822530871297,3,0.0
958887389311926273,3,0.0
953637221161959424,3,0.0
1000440132571037697,3,0.0
1001789233477648385,3,0.0
1003568243379339264,3,0.0
997767219939966977,3,0.0
863639995429945345,3,0.0
982637939956121600,3,0.0
973453719226023938,3,0.0
951378824565555201,3,0.0
992633600125632512,3,0.0
989228412620046337,3,0.0
992743551311282176,3,0.0
932454030127398913,3,0.0
999586911731908608,3,0.0
982400445448257543,3,0.0
1006631482550452224,3,0.0
896612150305030145,3,0.0
990822704447553541,3,0.0
765927496622866432,3,0.0
997883768105664513,3,0.0
974854497133920256,3,0.0
749487598669856769,3,0.0
954860977702895616,3,0.0
934314404010131457,3,0.0
996404925053009921,3,0.0
995635266943844353,3,0.0
932768490578575361,3,0.0
895578609291231232,3,0.0
969333849180471296,3,0.0
976598322468880384,3,0.0
969636214968811521,3,0.0
878618642327863296,3,0.0
1002643554012692481,3,0.0
1006377495448190976,3,0.0
1001403304871329792,3,0.0
983768237929463809,3,0.0
956083634577735681,3,0.0
932103286005956609,3,0.0
914428636600991745,3,0.0
990123415152492545,3,0.0
967904484061478913,3,0.0
963341510902087681,3,0.0
980265193883303936,3,0.0
751389753764937728,3,0.0
995664953583271937,3,0.0
995969518443233280,3,0.0
982460918566617090,3,0.0
978273978251739136,3,0.0
920577105668669441,3,0.0
874672495162687488,3,0.0
799968376593186817,3,0.0
1005708992339181568,3,0.0
737258830358773761,3,0.0
994429102634500097,3,0.0
999763932927754241,3,0.0
844579961323388929,3,0.0
947362308306108417,3,0.0
823851968228229121,3,0.0
964659825272356865,3,0.0
988077223995441154,3,0.0
823026234936983553,3,0.0
1005878317239042048,3,0.0
993154768563994625,3,0.0
1007654028363694081,3,0.0
920711245968048131,3,0.0
920267043414212609,3,0.0
977138182695419905,3,0.0
927219255276142593,3,0.0
960671896620367872,3,0.0
936995013199527936,3,0.0
970759915937660929,3,0.0
993540697145344000,3,0.0
1000715010561802241,3,0.0
1006711746998763520,3,0.0
992656689786978305,3,0.0
1007330772128235520,3,0.0
991723204492197889,3,0.0
957747195597291521,3,0.0
785069993936289793,3,0.0
948319982969487361,3,0.0
969283271728824321,3,0.0
989530778277314560,3,0.0
993088797923213313,3,0.0
929155495282737154,3,0.0
1000132269370966018,3,0.0
999144907977850881,3,0.0
989506589080158208,3,0.0
973630740625620993,3,0.0
873471828431994880,3,0.0
999189987923066881,3,0.0
989291084774637568,3,0.0
820787629258637313,3,0.0
939938405802573825,3,0.0
946316672862388225,3,0.0
1002362079115608064,3,0.0
772083662172258305,3,0.0
983053555248791553,3,0.0
980353154670067713,3,0.0
964216722130796545,3,0.0
1006910758497091585,3,0.0
950935721177120768,3,0.0
992721560947458048,3,0.0
847200097570979840,3,0.0
941735007793446913,3,0.0
971693401127845889,3,0.0
1002143276106973184,3,0.0
880149162583457792,3,0.0
1007154850108801024,3,0.0
998363155269746692,3,0.0
1003746364172599297,3,0.0
1002496219336605697,3,0.0
956194685310730240,3,0.0
996878814591057921,3,0.0
1002334591117950977,3,0.0
781300868170711041,3,0.0
993158067222347777,3,0.0
983664883796082700,3,0.0
885217911127277569,3,0.0
997561611283136513,3,0.0
946117661116334081,3,0.0
874399816260059137,3,0.0
767993478873612288,3,0.0
912903614028054536,3,0.0
839090099727892481,3,0.0
881712667976859649,3,0.0
978756663812554753,3,0.0
995922239426068481,3,0.0
761913179608711168,3,0.0
875507024473686016,3,0.0
819299990012559360,3,0.0
972063936480739329,3,0.0
971886915181346816,3,0.0
997394485427372033,3,0.0
983680276853358602,3,0.0
991524192979648512,3,0.0
847836714818535425,3,0.0
856931875081486336,3,0.0
908465984993230848,3,0.0
782807199130189824,3,0.0
999495652116594688,3,0.0
1003856315295793154,3,0.0
1007480305542955009,3,0.0
1000572074111664128,3,0.0
1006434669993984000,3,0.0
893220156775989249,3,0.0
997381291386863617,3,0.0
998985478855196672,3,0.0
998177337649266689,3,0.0
995925537887354881,3,0.0
949566829179109377,3,0.0
1004465444796497921,3,0.0
887563169359200257,3,0.0
952859866617675776,3,0.0
993560488316960769,3,0.0
1000804071062372353,3,0.0
994121239259709441,3,0.0
970519122685198337,3,0.0
1001501161361309698,3,0.0
1005484692111818753,3,0.0
999837600294961153,3,0.0
999292242454970369,3,0.0
994421405935992833,3,0.0
975416347616083969,3,0.0
997479147829264384,3,0.0
984911729916706817,3,0.0
994400515200712705,3,0.0
1007603450900774913,3,0.0
939829554214928385,3,0.0
969872609858945025,3,0.0
896025010988122112,3,0.0
963360202535862273,3,0.0
931598610082234369,3,0.0
995096506109198337,3,0.0
923242321690099712,3,0.0
844842744700665857,3,0.0
845292444886499329,3,0.0
975038115498622977,3,0.0
1004005848805474305,3,0.0
966577373456957440,3,0.0
971042490176962560,3,0.0
1002233436028796929,3,0.0
948852146581536769,3,0.0
993399959629791233,3,0.0
961687845278842880,3,0.0
1006839290241941505,3,0.0
956979736452005888,3,0.0
966822564645699585,3,0.0
874564742997344256,3,0.0
999127315849543680,3,0.0
901171824949329920,3,0.0
949499758911291393,3,0.0
985827623097991169,3,0.0
972621389004800001,3,0.0
996294974026153984,3,0.0
996782057529933825,3,0.0
991165752123785216,3,0.0
990503846151258115,3,0.0
1001296652177244161,3,0.0
983750645620211712,3,0.0
991625347931045889,3,0.0
1006972331204214785,3,0.0
1005713390465450025,3,0.0
999080036799610880,3,0.0
935957074214256641,3,0.0
968515812494540800,3,0.0
977772600930402305,3,0.0
981208574871404545,3,0.0
981382297666977793,3,0.0
926005394403295237,3,0.0
981542826391109632,3,0.0
996577548227706881,3,0.0
998147650915139585,3,0.0
995601181936451585,3,0.0
995765009141596161,3,0.0
995127292464398337,3,0.0
994310355264471041,3,0.0
999776027683454977,3,0.0
997552815215083521,3,0.0
999292242453004289,3,0.0
994577536584581121,3,0.0
998423628289671168,3,0.0
989373548131450882,3,0.0
825257144022204418,3,0.0
1003345042422890496,3,0.0
979845180317696001,3,0.0
974468568448696321,3,0.0
977774799974236161,3,0.0
983657187258138625,3,0.0
999591309773176832,3,0.0
1006210369755676672,3,0.0
987292172634882049,3,0.0
1004321408719585281,3,0.0
970288225260339201,3,0.0
1004455549121658880,3,0.0
933666791519354890,3,0.0
995109700213669888,3,0.0
933722866654969865,3,0.0
947652579354083329,3,0.0
955341464233836545,3,0.0
900953022244323329,3,0.0
879559824342384640,3,0.0
933625010180456456,3,0.0
948759787572035584,3,0.0
1001912378737754112,3,0.0
988404878383579144,3,0.0
950335387736997889,3,0.0
910019594865737729,3,0.0
870605401585614849,3,0.0
805032727121952769,3,0.0
961517421107675140,3,0.0
1005866222594752521,3,0.0
987625324626378752,3,0.0
1002412656417243136,3,0.0
801021708730630145,3,0.0
938730042495533056,3,0.0
940302344182431744,3,0.0
988987619452649473,3,0.0
993924426764779521,3,0.0
890433994246848513,3,0.0
892536260512251905,3,0.0
985958464975667202,3,0.0
1003987157116387330,3,0.0
1004519320720441344,3,0.0
974050754141290497,3,0.0
934759706044858369,3,0.0
1005897008838148097,3,0.0
997471451173289985,3,0.0
944956576817414145,3,0.0
999144907891146752,3,0.0
1000061900649332739,3,0.0
963253549931429888,3,0.0
1003924485068816385,3,0.0
857791693032652800,3,0.0
900674845717299201,3,0.0
983195392281870337,3,0.0
976901787769044992,3,0.0
1006041044882620417,3,0.0
996108056945754113,3,0.0
992795228435906561,3,0.0
1002619364690165761,3,0.0
1001382414132117505,3,0.0
813986050270691328,3,0.0
982842449150672896,3,0.0
980732486185254913,3,0.0
824004800243695616,3,0.0
1007648530820366336,3,0.0
1006472053414428672,3,0.0
819214228170735617,3,0.0
998840343301521409,3,0.0
979405375663570945,3,0.0
961558102929506305,3,0.0
927367689400811521,3,0.0
906602312759574528,3,0.0
969011692345491456,3,0.0
1000672129560281088,3,0.0
1007633137802280961,3,0.0
938483752074084353,3,0.0
914471517514301440,3,0.0
972621389004800004,3,0.0
982612651215355905,3,0.0
1002010235287896065,3,0.0
766958838562291713,3,0.0
916308801426489345,3,0.0
791612088202625025,3,0.0
972066135573790721,3,0.0
878660423725350913,3,0.0
783392139262689281,3,0.0
1000288400054812672,3,0.0
989517584173498371,3,0.0
999185589837758474,3,0.0
854490959110078464,3,0.0
845171498675798017,3,0.0
1005893710401830913,3,0.0
959199650574630913,3,0.0
993406556752183296,3,0.0
953352447765839873,3,0.0
980586251115036700,3,0.0
992799626340532225,3,0.0
975436138699948033,3,0.0
989142650724483072,3,0.0
968862158738292739,3,0.0
891147577328992267,3,0.0
844838346650157057,3,0.0
928256094806278149,3,0.0
952936832368508928,3,0.0
994208100728832000,3,0.0
950876347638480897,3,0.0
921524884595081222,3,0.0
811348321931296768,3,0.0
983664883796082699,3,0.0
907088297038446592,3,0.0
870256856522948608,3,0.0
997191075748118529,3,0.0
829770639212412929,3,0.0
959796685300826112,3,0.0
993071205791105025,3,0.0
983731953963696129,3,0.0
830550193021255681,3,0.0
1004864567383162880,3,0.0
873273916301049857,3,0.0
989652824141463553,3,0.0
1003313156496621569,3,0.0
890526353255432192,3,0.0
1002768898263941120,3,0.0
989008510257332228,3,0.0
1006176284788195329,3,0.0
990663275219779584,3,0.0
953420617323577344,3,0.0
945877967603302400,3,0.0
1000263111306248193,3,0.0
966642244650467331,3,0.0
961237045503000577,3,0.0
863302445345210368,3,0.0
945753722854440960,3,0.0
940338628080828417,3,0.0
948458521484591105,3,0.0
872482267914502145,3,0.0
979044735880921089,3,0.0
979934240829800449,3,0.0
1006200474077691908,3,0.0
926713480193114113,3,0.0
965673574938574849,3,0.0
999039354817937409,3,0.0
1007612246965747713,3,0.0
982941405119905793,3,0.0
1005352750632402945,3,0.0
981736340315308034,3,0.0
981640682927095809,3,0.0
965953950362042370,3,0.0
940195691581472769,3,0.0
994435699758792705,3,0.0
979781408612614145,3,0.0
945825191124402176,3,0.0
993461532325445632,3,0.0
994562143562170373,3,0.0
997627581898293248,3,0.0
1004927239562395648,3,0.0
795785834344153088,3,0.0
1006912957531422721,3,0.0
981000767180636160,3,0.0
810225720601870336,3,0.0
999802416033628160,3,0.0
992292751585837056,3,0.0
842632726329229313,3,0.0
967511958445424641,3,0.0
1007596853871312896,3,0.0
989837541974016001,3,0.0
1005017399472291840,3,0.0
900923335237959681,3,0.0
929961437366321153,3,0.0
994669895659290624,3,0.0
980586251115036682,3,0.0
865048469840723969,3,0.0
938953243360428033,3,0.0
961485535265554432,3,0.0
975171156361871361,3,0.0
1000246618589822976,3,0.0
882286613182283777,3,0.0
1004275229162340353,3,0.0
987655011578085377,3,0.0
996254291888308232,3,0.0
963673563255341056,3,0.0
933577731119906816,3,0.0
915122428504899585,3,0.0
822927278881832961,3,0.0
998852437818867716,3,0.0
933000487486619653,3,0.0
996342252892192769,3,0.0
885820443556249603,3,0.0
927077418426368001,3,0.0
983259164057206793,3,0.0
962298074347077632,3,0.0
921259902316707841,3,0.0
927905350533447680,3,0.0
780521314452111360,3,0.0
993474726528548865,3,0.0
986931532869664768,3,0.0
924994943418105856,3,0.0
1004156481889894401,3,0.0
796280614609944579,3,0.0
1007647431448264705,3,0.0
846929617767038976,3,0.0
1005820042987700225,3,0.0
963672463743516673,3,0.0
846885637235015680,3,0.0
999962944648839169,3,0.0
802060747247517697,3,0.0
864653745170350081,3,0.0
1003711179805556736,3,0.0
745747060188381185,3,0.0
993153669109317633,3,0.0
969142534128402436,3,0.0
925423752863809537,3,0.0
992476369935597568,3,0.0
992710565861457920,3,0.0
716384602167246848,3,0.0
940959852121161729,3,0.0
1005561657819529219,3,0.0
970818189995474948,3,0.0
939938405802573830,3,0.0
913403891774980097,3,0.0
1000061900649332737,3,0.0
1002777694284283905,3,0.0
826864630068281345,3,0.0
976950166253797377,3,0.0
936836683454611459,3,0.0
962884113938382849,3,0.0
976708273737498625,3,0.0
992840308205092864,3,0.0
995207556741660673,3,0.0
1001515455005261824,3,0.0
1001501161361309700,3,0.0
1001020674802581505,3,0.0
989006311196721152,3,0.0
995048127587745814,3,0.0
776364060972089345,3,0.0
999989332928823297,3,0.0
915436888835948544,3,0.0
995132790039117824,3,0.0
883971064892293124,3,0.0
938523334348046336,3,0.0
938520035841998848,3,0.0
977529608901099521,3,0.0
1000666631957577728,3,0.0
928140646217154561,3,0.0
997116309077164033,3,0.0
965040256218497025,3,0.0
979090915491708929,3,0.0
982703910631047169,3,0.0
969743967103483905,3,0.0
991032711116226561,3,0.0
1004562201723404289,3,0.0
1006285136486137856,3,0.0
990573115409563649,3,0.0
975642846981259265,3,0.0
1006456660384481280,3,0.0
992795228436168705,3,0.0
920786012727017472,3,0.0
1005033892209623041,3,0.0
766069333567930369,3,0.0
963906659778691073,3,0.0
796933724449931265,3,0.0
960172718330281985,3,0.0
1006343410592776193,3,0.0
1004153183325847552,3,0.0
888580217717850117,3,0.0
994263076244094977,3,0.0
983054654805114881,3,0.0
1002695231080300545,3,0.0
861583908650680321,3,0.0
933333639428767746,3,0.0
966172753297670145,3,0.0
906899181081001985,3,0.0
997280136251310091,3,0.0
850794401018609664,3,0.0
1002017931862605825,3,0.0
960419008944996353,3,0.0
1005713390465449990,3,0.0
894026098796331025,3,0.0
996743574489137153,3,0.0
992300448003653633,3,0.0
995464842493493249,3,0.0
948770782831378432,3,0.0
999301038532001793,3,0.0
997307624015069185,3,0.0
996912899288072193,3,0.0
993437343039488001,3,0.0
1007604550388744193,3,0.0
994578636122750977,3,0.0
994535755295490049,3,0.0
992639097755729921,3,0.0
767010515521896448,3,0.0
920608991329189889,3,0.0
991209732519493633,3,0.0
913014664621457409,3,0.0
985685786109018113,3,0.0
982888628489617409,3,0.0
893321311819071488,3,0.0
846793278295113729,3,0.0
927213757785702400,3,0.0
1005041588826210304,3,0.0
983680276853358618,3,0.0
984169559552688129,3,0.0
946268294241845249,3,0.0
890336137725476864,3,0.0
995981612936069120,3,0.0
994997550073708545,3,0.0
934640958778638338,3,0.0
914357168314974214,3,0.0
1003230693230116865,3,0.0
901879910318342144,3,0.0
933722866654969863,3,0.0
712953026363654145,3,0.0
869952291641360385,3,0.0
952349693130440704,3,0.0
976412505006866432,3,0.0
989008510257332227,3,0.0
968000141705674753,3,0.0
912585855049400320,3,0.0
786258566095437824,3,0.0
861091327429967873,3,0.0
976385017241796609,3,0.0
977550499737829376,3,0.0
1001387911639728128,3,0.0
996274083148005377,3,0.0
952016541102899201,3,0.0
1002830470889930753,3,0.0
996743574490447873,2,0.0
980586251115036711,2,0.0
831038376209350656,2,0.0
791171183988965377,2,0.0
996590742373335041,2,0.0
976950166163423232,2,0.0
999736445227827200,2,0.0
958535545642680321,2,0.0
850081917572349953,2,0.0
947532732711567360,2,0.0
964244209853726723,2,0.0
734898178861629440,2,0.0
999291143087128577,2,0.0
997288932395843585,2,0.0
945869171597115392,2,0.0
973229418817388545,2,0.0
771543801950633985,2,0.0
946877423710502913,2,0.0
746923537559322625,2,0.0
997951937838776321,2,0.0
877688455523205122,2,0.0
988765518228881410,2,0.0
993841963429330945,2,0.0
1001354926440579073,2,0.0
986098102941319169,2,0.0
854246867513507841,2,0.0
995425260031705088,2,0.0
749537076745994241,2,0.0
894027198315888641,2,0.0
861615794612994048,2,0.0
913244462533050368,2,0.0
761777939678167041,2,0.0
761547042234171393,2,0.0
761518454972219393,2,0.0
759809813934047232,2,0.0
969216201442328577,2,0.0
980728088197857283,2,0.0
999650683503902720,2,0.0
992810621444685825,2,0.0
846848253896622080,2,0.0
953750470802669569,2,0.0
857707030776315905,2,0.0
969307460865097728,2,0.0
911975626137010176,2,0.0
918477038462631937,2,0.0
972722544048013313,2,0.0
1007343966220189697,2,0.0
967095243553308682,2,0.0
984967805018439681,2,0.0
1000454426391674881,2,0.0
977152476352544769,2,0.0
1000588566802464768,2,0.0
927601885296001025,2,0.0
1002532503252434945,2,0.0
956864287881691137,2,0.0
990889774709276673,2,0.0
976135428180148225,2,0.0
838169808592175108,2,0.0
894288882156568577,2,0.0
993515408489316353,2,0.0
922714556320317441,2,0.0
993568184973262849,2,0.0
1006257648746430465,2,0.0
999351616199786497,2,0.0
882341588754694145,2,0.0
994411510432727041,2,0.0
993339486620024833,2,0.0
850010449256710144,2,0.0
994428003045474305,2,0.0
987750669060866049,2,0.0
1002696330440540161,2,0.0
1004038834327519233,2,0.0
1005408825796329472,2,0.0
1004856870895943681,2,0.0
996819440888381441,2,0.0
846855950399766529,2,0.0
935023588807475201,2,0.0
951168817681596416,2,0.0
1006034447804071941,2,0.0
994451092738932738,2,0.0
894746278867697664,2,0.0
952884055834951684,2,0.0
890475775675924481,2,0.0
979000755388022784,2,0.0
997458257178918914,2,0.0
1002877750001401856,2,0.0
722652917854633984,2,0.0
979779209623175169,2,0.0
802004672100368385,2,0.0
866566895466905601,2,0.0
972409183307431936,2,0.0
987861719719018499,2,0.0
994714975652413441,2,0.0
863193593659260928,2,0.0
962777461293973505,2,0.0
966676329647833091,2,0.0
1007378050963734529,2,0.0
1005039389868097536,2,0.0
977623067296989193,2,0.0
1005073474803990529,2,0.0
957831858170232833,2,0.0
963191977160867841,2,0.0
963277739093262337,2,0.0
1006156493686046721,2,0.0
981314127863414785,2,0.0
952351892251344898,2,0.0
992834810703904769,2,0.0
1006688657181310977,2,0.0
994868907252973570,2,0.0
979406475243290630,2,0.0
948236420098097152,2,0.0
988206966309257217,2,0.0
860890116851433473,2,0.0
921345664192217089,2,0.0
969883605074051072,2,0.0
964379449904267265,2,0.0
996609434170753025,2,0.0
664547027022118913,2,0.0
750304535845273601,2,0.0
780940228288577537,2,0.0
993231734335275008,2,0.0
964829150011457537,2,0.0
978090359772807169,2,0.0
838189599794397185,2,0.0
1002938223110062081,2,0.0
856224889084772355,2,0.0
954229857925201921,2,0.0
998417031201161217,2,0.0
999372506891550720,2,0.0
989772670913806336,2,0.0
936625577374777345,2,0.0
890507661606387713,2,0.0
894415325800497153,2,0.0
902868371375980544,2,0.0
971209616155475969,2,0.0
926125241385156610,2,0.0
979914449720836097,2,0.0
980704998422740992,2,0.0
980955687102578688,2,0.0
921954793658187777,2,0.0
955695506908577793,2,0.0
958353026550923265,2,0.0
804728162450866177,2,0.0
677278272033783809,2,0.0
805218544608804864,2,0.0
811363715138846721,2,0.0
820162007158751233,2,0.0
1004909647367831553,2,0.0
1004930538139615232,2,0.0
1000280703481151488,2,0.0
1002746908039774209,2,0.0
