pubkey,active_channels,closed_channels,opened_channels,age_days,asn,iso_code,net_type,sockets,alias
03a466527bc6ba460320ee34071d591dee5fcda5c58e025c91220a9a73d724f12c,1,0,1,167,56047,CN,clearnet,120.227.71.86:9735,LNT.ZGYLMY521
024bdd425965109a9b53dbe929890bb0248d4828fe2e911fba71e4364fb91f7097,1,4,1,1014,,,tor,23zpulpdxtco23dfavgth7sp7rm4fl3qycxa32racfwj2rigcdx36wid.onion:9735,024bdd425965109a9b53
02d1c90c6650673451be016b84ec25dd8ace97ea86475471a42515132eb5b6458b,1,0,1,151,4134,CN,clearnet,106.89.212.136:9735,LNT.a807924b
021d68bb9e345d96db2d5c096413d8ebf25e5bd866588730b74cec1e6444bab82c,1,5,1,1099,,,tor,3a6s3ugoydhqku5hlpifb54egvrrvpnnp3hh3q6pjwg3be4w334e26ad.onion:9735,021d68bb9e345d96db2d
0322b56619c2656136eb80ae26a805f7b4a804da0893222030955484045055fe3e,1,0,1,185,9808,CN,clearnet,183.226.204.83:9735,LNT.qsj001
03b74d79aef5b0a50379b2914da6862a276b5bed1f5affe03abc41ac6b188b04bc,0,1,0,1174,16509,US,both,"54.244.234.100:20358,5hqtl5kdmwfcehty7tgyxlp6scrbfsis54f5b77j4lwfjkmguhnzltqd.onion:9735",stugg-rides-the-lightning
023fdcd7feb4b40946fc3024a794f61cefdf38adf9ab21e293ec1b7215dbc04d33,1,0,1,179,,,tor,3cnhak2mz5a33fbyth5fpqud6i3lgod7tf5ilxoammsx5efjq6o3yjqd.onion:9735,Amish Paradise
033c8fe4aa30e6fff6241c54db813e5dab61fe15ae9ed3b60c1d055ad452b6669e,1,1,1,361,,,tor,uiwhapbc6vdtd6m6wx22cokhwuumsjfx6im5davnibfa5kfxctxss5ad.onion:9735,start9-a731mabbr
033c11734fb3c9f30db392e12b4661f0ffe114737a49871c0cabc73f0fcd4af69a,4,30,4,1566,12479,ES,both,"rvjhxmhsco26vklto55ufffhgd5dp53fpec4otvjhmli7mux5vzrwyad.onion:9735,37.15.61.236:9735",Miwa.lanciami.i.componenti
031b7def547bb97049fead362462f231a65e7830f86ca0ccbf6707a5e9136ff3a1,1,0,1,147,132203,JP,clearnet,124.156.224.151:9735,LNT.dirty
02c9ce1231f9d751122659846340159abbce76cf1acf98d7522bef17655eec4937,40,73,40,1574,16276,CA,both,"192.99.14.8:9735,zpxdsdfvtrnvqwcixhtrktva3nrgr5royf35yqaguaqgsc3jt36a5sqd.onion:9735",Malum Necessarium
026872ed859c363f9a5c1c5b6a05c47cc6be60589bcfbe29f5847ca6816db4dcfa,1,0,1,262,,,tor,jnpe3ofujfko3a5gwtcayepsjmc6j6r7ubq3e36piwaqcmpp35mqzgyd.onion:9735,Hax0rbana Test
028f32a366b797c8fcce1d50d6d3ac450f5392481a075702a8c9c6c77c000d30bc,1,5,1,2326,,,tor,gohtd2afx5wq3bmo4wmkjmxpi52bareglibhgjdsokasvsd7p25ymkqd.onion:9735,toto
03808b1a698906bbf0457922aec66168a8edbfe98b1379249ace270b41ae0dde48,53,263,53,1181,16509,US,both,"54.214.32.132:20485,xq2hfarngpekbjgte43cd6ins766lfouezku5wuevhhzbx2mth4zdfqd.onion:9735",balbyBTCnode
037943defcf3068fc5b8a2b821cdd2c4c1b1faa39d6a971b3fd984b9dd291a4817,95,175,95,872,,,tor,4fzf43pyybwcpdllogvzg43xan2ebx2jdz6fbcsrmyhzyrcrgm4rsoqd.onion:9735,Orange Sunrise
033a392c7ec71f10f7a5f4f1073b2ae6d1dda819e3457f0b0660ca97b051ae0bfa,1,3,1,1525,,,tor,6cmlqp4mytxx35uvdx7zidigwrkne52izd3d3rjzhzjdapu34bork7ad.onion:9735,033a392c7ec71f10f7a5
02e7ea3d8cd5aa45ac8642c0a8f9a6c552dfdb7394a39b8cac007dff23407e34c6,1,0,1,53,4134,CN,clearnet,106.57.158.143:9735,LNT.wl0172
02cec87edb7e4702d5466bb9686e38c070dcb78c0b19050faabeb5210becd22396,4,3,4,463,,,tor,n7so23mv6wox2ukmlredrcoy3qkwkkfs7ntdhg7hzkrz36lhoklyq7ad.onion:9735,BasedDad
032d220e18d098ba84c95ccc3c76e60f9346c0b82e776c824cd852bf5391492812,14,17,14,873,8075,NL,clearnet,20.160.182.9:9735,lightning.space
023fda3a14ffe362c2b8e24712450ea0a6f9be6fd960e479683f1011feeb94313d,2,5,2,1660,,,tor,2fgovzju7tqntdh6paokn2rbpxewp375h5ansx44drft5ns4xotbbcid.onion:9735,mynodebtc.com [myNode]
03ce6f7b7cbf90dd7ec4db740bffb52b0ef2f0f53ced6d0284358e9b14c604aa08,11,19,11,616,,,tor,ollf56vjyfp7knegtldixcpbzbgchq4kvjsffxgvlonxudzuh3dy3sqd.onion:9735,HiruTheStarlinkedCat
03f25e56cee360ea9be1aff336c028689323c2435f97b2a1807165f300ec35f1ce,2,5,2,1691,,,tor,4pjmafea6fjpkumiqbxvmqbnpmgcbre6exljg5guqmq3ozntow4jvnqd.onion:9735,SHBTC
021bf20b7b2677607b42733f3cb4117d68d37f5caf355b59a3e3fc0086990f60fd,1,0,1,52,,,tor,mvkhdxjcthczgcfww525g4xyphxpwb5yrqw3sut4ectwusc525ihwuyd.onion:9735,start9-yv8mgdhsx
03c53ba23ea401b185a9d6e79b3ba776d4e78ab1a90e8ca28de90da27494002a12,1,2,1,1320,209,US,clearnet,97.113.128.208:9735,YELLOWMAESTRO
027db257973555289ccb48c61245e80731280bec72cb05d5d3e33d3c344765b620,1,0,1,346,,,tor,i2waubjha5mcmpwh24zqxkqszjf24d4jnvcwwqwe7lx4xfsfrsgduxad.onion:9735,BlitzkriegNode
02c22b1585b99eeeda53068a7011f8851c08cef4699fa0b0abfbf10f140395ced0,1,1,1,255,,,clearnet,"0.0.0.0:9735,[::]:9735",Alby Hub
028b249fced4bd83c4919002a906aa476b4d80d375c9e8e7cfe4bcac0a7308990d,16,15,16,732,,,tor,qzzufoweuvziguaz3tesg4jwtotytaclacak74x7p4eda2g7jqf673id.onion:9735,_ErBNODE_
0390822c16135481647a5ad352ea60aa43542cad9a9bc54429e7e01af6c4304c82,2,41,3,1411,,,tor,2lhe44p4zrbwjyx7uj4wng455y6mqpjljvqjv2fg7udeapchix47wnqd.onion:9735,0390822c16135481647a
03df714c15d0fb2b9c34aae1bf54ea25d8c4310a6ad5558cb1556be9f93fa9e5e2,1,9,1,1141,394745,CA,both,"172.81.183.107:9735,v4sqnz2xvgszftzvfgkuocqxob2wicxglofvlylgauvna7egufbs7yqd.onion:9735",Altcoins.bg
02413d9c273f8ca507440a75f23de5eff1e678d3cb7720e074fb1a7bfc7eefada3,3,3,3,619,,,tor,loqrs7ms3qhfglos3dmgpoinrs5emzesmygj2x722tgj5ilqcxneswyd.onion:9735,SpriteElective
02e4aae1d5fd5cd75f4155cdfc4f02c7afbe4856dae3d5bdc7c05584c8bd2fc152,1,0,1,345,,,tor,5kwgdr3ytjl6nk4rc3mzllbm6yhyxq6b5zt5h6yn76qc55v52tf5mcad.onion:9735,Bolivia.Pato.LM1
02363a867322f144f7a04220fe431b28bbebed59b843a37a491a7b68d0b9c067bc,1,6,1,1441,,,tor,gk4xnkez64xjnejvvk4voppnpsi6utfhp7kv7huoao6smexhsk3qtiyd.onion:9735,02363a867322f144f7a0
02425af7b5f27f324bd3312bc19b58ef9dd40a6a7cac581b70e0cb2f3e31ae77a6,7,189,9,2685,327782,ZA,tor,5plp3pdv6qtc2g2t3h6dgazduapxhsvimjyklabwtzkuq42hmx3jpoqd.onion:9735,FederalReverse
031c7ecff228dfe6054307ee49c8616998af5f8d4436f13c07d211aeb6c0ec87f7,56,713,56,1699,701,US,both,"108.34.129.82:9735,192.168.1.100:9735,xkaa2iew2pw3xoilbcmbyxvjikvjq7zubchpndzho4p63xb4pv4msvad.onion:9735",rockshouse
0331f5caa341e8ccddf97d6ff99935a2549132631eaa525263f3a1970f1743a689,1,2,1,2570,577,CA,clearnet,70.51.63.0:9735,RaspiBlitzBTC1
03426be12055b6d7cdd50de3801a351ecbeed016248306fe773ee7446ade1c16b6,8,2,8,158,12605,AT,both,"gulrlcna7prk4kivfvvjfni27qyeoo2xs5ep7xr5dv6tyjvymeetllqd.onion:9735,212.241.91.156:9735",21linz
03f8f4242a2a9eb13d4757d3eb2a5060f8ce16635e53cb330205e20078d9050321,1,1,1,1382,,,tor,usixlfvqftczy4omi4tqewyhzpnh6imc66ghgwwrwpxto7yq7uyn5byd.onion:9735,03f8f4242a2a9eb13d47
031137b10f6e390898f14c735ac8d914b956fa67467b86ba5cd2de711c5d8fa7d0,1,2,2,1743,,,tor,eik6qsciqeukckz2xafn43tbzt6brqf67eic66hkuvi35tevkvdltgyd.onion:9735,galadriel
03ff0539162bbf53c04f460147fa5a1e325344c204e048d022c3fb537a76e38d06,1,0,1,203,9808,CN,clearnet,117.189.247.73:9735,LNT.ltg02
03149bfdeadf43a7e243f4d5b09fc5fdb155c3e2954d146da1b1e1ec75834fe02b,3,10,3,1017,4764,AU,both,"119.18.37.46:9736,4q6w6ubnv52eraj2mwgoaggjatyvt3vtccca32tcctojtivwj7zfncqd.onion:9736",learn.cantrill.io-2
033d8c5e401b0e66a64dac12b68a575a811d295a5ed5cd5527b612141ecd9df38c,4,57,5,2342,,,tor,lckvd2pg7hp4k7ux3iddyhttimbghxslypocgy3tltd7rmqwv4qssgad.onion:9735,VVVVV
029c53de76bef1deb94f22daca852568dda73a92b01b313de0b44cf12587829426,1,6,2,2505,51167,FR,clearnet,"173.212.249.224:9735,[2a02:c207:3003:612::1]:9735",eclair.lightningnode
0376555ce25cad5f8745f64f3a9c0fe2ae9f4772731c66d5a639b45f659ff70b38,3,2,3,450,394745,CA,both,"170.75.173.198:9735,dhlmzhnuqbakg6set2bo5mtt7oba3ojm5exwpqb4wx35uikbk3b2xoad.onion:9735",Power Mining
03cb278f24733273a1d8b83739abf6eebf32da7bfce6696a257b0a326ed6a155c9,2,2,2,1758,,,tor,grxht5i2lud6tfeth6ntiitfct3whgd3336kygp5zthpsm2sgdxbnqyd.onion:9735,bitcoinfene
024fb3ea19a974bf04565a0c1b5073b3795598c8ae45ebd4812230d755d777febe,1,19,7,2391,,,none,,Nakamoto
02cee2fe10b358816d379446ae0210fd48f284e93b5728479ed7bc0e92b8f4f61a,5,4,5,270,,,tor,4xcp6kfutl4pr5pxgl4ctvhx4zzbs3i7ygoxwitnb3p3d3rxqp4bstyd.onion:9735,⚡Jooper⚡
024fc8b9c398d27656c61858b909e9b7876a4f0d006f59dbad768ee1890a01de95,2,2,2,260,16509,US,both,"54.71.27.149:19861,3qbzwu5csy4barvkggywr6vwtnz75hh4niuyutktpndudj3aq3pildyd.onion:9735",cz-coins
0389720697f9fcc274c3a015bfafee4c90d1da27caea6199c6bec8be0026ba1959,1,27,1,1727,,,tor,jxhtx5zvqtlpmux3dkhekutv76nimwyxcgxdta4u5mvapxyfruyr26id.onion:9735,0389720697f9fcc274c3
02f7912be4665093ec0cf0507f24a27ac57c3dca1f9e8697f5b5439ae68a242f74,5,10,5,859,14061,DE,both,"167.172.98.15:9735,76gz6lj2qlfakrw7zrnzj2qg3zawbsosrulu4x2mkj43cftrjs6uehyd.onion:9735",B⚡free-Node
023485c1f849476de941e95aed1adbd4ed3427f6041a4a5eaaf454047c0658bcfa,1,2,1,2590,14061,GB,clearnet,139.59.165.199:9735,XLEENODE
02282eeea8c0eff7fbc7776d0607455da94fa1fb59d275774de551baf94fd763b4,3,11,3,1047,,,tor,yssej27d5targitymirdryknkydgyfmgpr4nzmtibbtc2ny7edl5awad.onion:9735,Snowy Nebula 🐐
02287f754427019e74b88c8f3779ce09bcf2c3eefd3e24c1eb7b011b35d9d883af,11,48,11,1232,197540,DE,clearnet,202.61.225.199:9735,TheSpielplatz
0340c67d7ff2042071763c54d3074c5d207efe2eaf4d133fdb157d272ad4f136d7,2,22,3,1700,,,tor,nbkcloyzc6e4xtw3tvnuxhquelm74hrqsmjkyykfekargs4n6ced4did.onion:9735,FREE ROSS Ulbricht
0291ceb3e5fd6e60f737efeb916dcb29c060f44df2b97cf888858a6a56a356cd31,4,7,4,1057,,,none,,0291ceb3e5fd6e60f737
033815cf04e1fd08a0e5ecc9416f139b9cf3c0156a2177587ee71e7f476f7fa7e3,1,0,1,125,9808,CN,clearnet,39.130.87.253:9735,LNT.tzj13
037ca7db2686a1c389806f3998580866e0274222f21b47c964b577a51a9d8fef3b,1,1,1,1589,,,tor,ddpvlvt4ca4l4tdhfkr22r6ho72ph5usj6x3srfbyx7kefrtyloiimqd.onion:9735,037ca7db2686a1c38980
02a0d9e93518c3f99f01f5c06a0b61853a1c59fa806932aee005aeb9fddca986e5,2,2,2,495,,,tor,wxvyuimzez2h5jhff47f5s773b4cthfirntovrv5vyi22wa23w5qdyad.onion:9735,start9-mu5w2c0bn
0298bec2b7f29646098a6eb48538e3ef345b64f1a9cb5a7074d97f30e19bee8a79,7,13,7,887,31898,SE,both,"158.179.201.177:9735,qgxmng7chlp6umgqlexhtk7xodjbryew5zkyjd6jyrei4rjiuebbdfyd.onion:9735",AirReps BTC
036b96ca78084c68c7e42e4601b1260228a2838d29775f3b711bfd1b44e730ee17,1,11,1,1823,,,tor,tnlomotg5uvlxjtrqj5gylfsmsi6eagukzm7hnlzoy7vwyrvhfueinyd.onion:9735,036b96ca78084c68c7e4
0297c66505ee7ac91f367eea741b68675f69cf96ed5782d4774e176ce21403982d,1,1,1,818,,,tor,b5wtrqmxbjapkjb3d25n3cx2ek2z7ausmncbxo2ey5byiplxnu2uczyd.onion:9735,Lightning- BTC changes the world
027f7953c23c4612f52939bdbbdbf5ae849dd1b89a557ac561d6522a13479bd8ca,3,96,4,918,,,tor,g2k5kbh6vmikqeaqa2outqgretpdjd5yvzucuzu4xtv23j6tvhpyqpad.onion:9735,BitWePay
03f2c8223ac0e473b06d0faf83a0910b692a4e675e07b72800357b212a33a30786,0,0,1,131,,,tor,i2ili24pisgucexc2al6mlmseudvbkswhhizjncp2lyywhzsdj37b5qd.onion:9735,03f2c8223ac0e473b06d
02efb15f25696f3d3aa4f689fbd9f8a4435586136d7840c2d9bfaf0da6f9049885,1,3,1,1782,,,tor,leh4hzttdl72jrn27r7h2jdx4wvkrqqvwjpm6hy5vdyq5xzbdcwetuqd.onion:9735,02efb15f25696f3d3aa4
03cc30e97b8ef0911ec848c3d12299eedeb006e7b0c710a2ec74d3fd745e2d6d8f,1,2,1,661,7018,US,tor,5ndeqshg7x5l444iszmdujdl57ujqsbnqycor6oklcdlfcea5bipefyd.onion:9735,scubasound
02991eed83a1670d536e05a12a285e42f89c44f98235695e0cdca545f9c7340bed,5,2,5,242,,,tor,v37e5duf6zkrfsvsjs4afprydkd65qdftxn2k32xfhlwv45losgarwid.onion:9735,RBNOD1
02a8bc32695b6408394d4a831438d991357142f4ab44636ffe6877a58b259eab35,1,1,1,833,,,tor,4dgp5c6xknfbkczn3hsara2tgfuhvp2rzqymj6tceayrgl6mxnezmhyd.onion:9735,LifeChristianSchool
032d280e27c253bd1ed629986c7818fba502078862329a1cd8d9e060e15c292bdb,2,3,2,733,,,tor,xfkqzxj6o6hykpe2qrtcezupyubb5knjtvwyfgr23mluwbnhq6t72oqd.onion:9735,thundercats
0298fd86d084438c9c9aa6d25dc3d926be304b3a6a204139ddade991d3a04fa675,4,38,4,1531,,,tor,vt7xd6im7yh7c6gicyy3tzr7mh7ftvcdgtxjhl2mccfqlrwy5kyyfsid.onion:9735,Fromagefrait
03bead787ff125218d0bef990711161d0a6f0c8305f2e2960411a8fe22f063b4e9,10,2,10,105,,,tor,wxbx5jdjs3niwl5bpsgeqwgavlxtujaxxwdohwx2jykla2vus5xdfhyd.onion:9735,NodeRunnerDonDiggity
02fc22cb2dd9c71b39ad246ae206259376e0127cce2192d4061abd0172b53f391b,3,5,3,627,14061,DE,none,,NumeraireSwissKnife
03540c5a5159390c5644e16a80e5a8036f99759a06c6eb4ecbd0a84c11dc64f7de,10,39,10,1654,4764,AU,both,"167.179.143.209:9735,vyd33cmiaflrsyv474och4inbs2cfz3lsxvo3ewh3hbuo6ju5ij7axid.onion:9735",MJMAN247
03fa6277943029bd0d68a5179fd00be00581206de4ade54ef1c1d800681bb84d59,1,0,1,157,9808,CN,clearnet,39.129.252.125:9735,LNT.hycz139
02440d14ba82d2f78fac1a7fbc29b209156f00caab0063231899ffb155d33893b9,1,0,1,133,17969,CN,clearnet,125.62.3.201:9735,LNT.LLW03
03edfffc404ff6adf4d8bf20b1332f60a0d91c60b19afc1471ff1e4819835cc89b,1,16,2,1605,,,tor,gxhn73hr3iesyjxkv2tmwdsymo77fzsjly5q25afresrypgtsrqrq4qd.onion:9735,03edfffc404ff6adf4d8
0261afad14eed44241dd7d3fc8cf6e100e80268eb45f6ea01949115ce52008fe6b,2,3,2,1365,,,tor,rnctk76auavyzhk7bgruygadjiudughwb2jbzd52ov3nmf3zaqm2jlad.onion:9735,eva
02cffd77a3801c8809b5f5bf557929f6674471452524374c6c4b6e67f9423e1e32,1,0,1,191,4134,CN,clearnet,171.216.77.247:9735,LNT.q06
03a9bee7638c96a67333f9cefece0e80c9e16a90b7c2fa3b041616e5d59f7bc64b,3,71,4,2649,,,tor,zqftgqzyocjw3vjewrbdtajo7fdewfnttgk6yihpo2wecrhv32pzbqad.onion:9735,AntonRaspiBlitz
0217a309762fb94b9dcedfd16485ca2e52f3f3c8fa1cbab54e8f922fcf1454bbd7,35,28,35,402,,,tor,jyhtlwjk2jk5jddhongjl4qvpfz353ti5shrmkm3ffrpr4ttnwdn4dyd.onion:9735,j.publius
02a63f5b469bcc4c8219a28f813b348d5a7e1d87a6d2cf8cb9824048b025d00a09,1,0,1,220,,,tor,z6i4leei5ksypzkhrh2x5mspnx62lqw4n6wydgitulihutuhpmyy42qd.onion:9735,RunSatoshiRun⚡
03cbc081bea4020f23b595b813b27cd044b1245c63d2383efb36814fe3fb982733,2,37,5,2571,,,tor,mbw3lsjgmyviolfucuv47l73njqdpqsyoatoseriaupoenfjcic4olad.onion:9735,LayerFox
03c1c8eef8e86c4bdf61067cf7d33e82532dc371f703e24207101e70989d3034a8,8,29,8,906,,,tor,hr5ogczjpsxeodefeplwvauttt43v3errbacuw4v2e7rq7jsmbunmpid.onion:9735,nerdydragon
02fb1ccfc12cb83ff3407359f4d8ff5fafc15b245ce92378d6d0faf5eb453253f4,3,9,3,653,24940,DE,both,"159.69.32.62:51820,m2vqgp7ld6h33tv7nnwwbadoxhihkqzb7d6nbc7fekc4lvkloqqxhjid.onion:9735",kssdeinauge
0332998693b596b6907e86c19d2a813d1c121a10ba6396dedbc46aff948abfbc92,0,1,0,68,16509,US,both,"54.214.32.132:19892,3gk53sbr5iyngryktkrdr7b4i7sw5rw33le5ts6fvpa4gsxay33ecoad.onion:9735",claudeapi
0386f70f0dc45a0c7eb8bf1ac7a3dc9174839864bda309309bd491ed62f851e240,1,2,1,217,394745,CA,both,"172.81.179.234:9735,bxvpq45l5q4uurerngslgzl5pq6gfc2bg2rlbcvokovwqz44ucqsr4yd.onion:9735",0386f70f0dc45a0c7eb8
0363f6132fa34f0cffcf18b94218cacff7fefebbd085ffdd0cb1bd37d12461f685,1,15,4,2557,12271,US,clearnet,67.245.61.235:9735,TheBlackNode
0295bc207831a58e86b3560f9d1e5db1a0a48a77eba57e287eb337444a070f64c5,1,0,1,80,54290,US,clearnet,104.168.132.59:9735,n7ekb.net
032635373ec859022a4414b2d0414b794a6cf9af1fecb66ec2b13cc419392060cd,3,0,3,49,,,tor,d2tmkmhp5lcuhaizbtmwrh727tye7mwnpzcumbjozcksecb3vsc7xuqd.onion:9735,032635373ec859022a44
02e8a22366bcc42b939b3788f7c560b6d29b21c52cbaeaf6bfdd24acac20bb9d00,3,0,3,97,,,tor,orw2io5zlh34auvg2mfjz7kosbh3rqsqeh5dhr2dcx2l7jcy6lwblmad.onion:9735,02e8a22366bcc42b939b
02c7407f566a0d5ec5919c9577ab0e32fa41f5596f2f995a77980265299cb26b9e,1,0,1,193,4134,CN,clearnet,222.220.148.78:9735,LNT.LKY8
03c01a7e406e5e2125329a56b2077d7f6d8fe3ddecf737d470f9e9bbd06fad665a,1,23,4,1711,,,tor,shjwt2fkkf4hpe2kkqc5hb34dlghv3t6z3cd3gian5m2znchb5f72qyd.onion:9735,MyFreedom
02f159b62812b09227848fd591d9c71a51d87e8d114f5dfedb1ae642bd0c1b9902,1,2,1,422,,,clearnet,"0.0.0.0:9735,[::]:9735",
0259a363d5d0c0602d4e65a28746d4eb653bbcc0f7a997ebc1c86f706e28b20582,4,4,4,630,,,tor,yzmbl6liequ6xtfyzox6p5oyxsdbbwz7b56vmy2aublslnihhhwzuhqd.onion:9735,Mivonga
029cc1df46d4b29ad1a63b05f23262012542e2d4715466448f4e06c4becdc8a612,2,2,2,1450,394745,CA,both,"172.81.183.129:9735,mgtws7ecushevd6zqlrns3vaijfltxytifnconymsvjo2ohyt4l73xad.onion:9735",ln
03cbea29f98bdc5ee43d4f22b8b2c80ebe41979b6bda629eef5d52035b1d90ac56,59,97,59,1040,,,tor,qsg3clxi2sy2z2v5vftita76kjogi2pdrdnat3tp5hwi3mlihfxr3pid.onion:9735,Relatively Irrelevant
03b479b85a8def8fc87d335c595c150f1914d2fb3e73e593bab0d94efafe81d319,19,13,19,79,,,tor,ltzocxsajd6c7nlig3ya7zzdlj3bmy4ca2vpvs5gyrgwrrt6gkfy2vqd.onion:9735,bitcoinfixesalot
0384563f259529511f5d22e5f160c650affb5dfcdc4fc0911e3621147a65283d4e,1,0,1,1309,,,none,,0384563f259529511f5d
03fd105d7df6595d5a36f016b8ff9ca74e5474e29593c4bba85f4d7ad4663bc5ee,59,235,68,2510,45102,HK,clearnet,47.242.216.51:9735,ln02.bixin.com
03ecd11990c2765fdb4d2783f0792be94e9bd4f57554a110fd7007e10d476b4ab3,0,1,0,106,,,none,,
036ff46d04daa744cd7b05de1d0e6f3f58ac4c9c9fe05e2e5eb7ccf9b46b4cc911,1,0,1,192,9808,CN,clearnet,221.182.16.48:9735,LNT.Z01
02f4b7befcd80cd2ce7d4db40b901196f2b56b5b323f1eb08a4f50d385eb0c02a7,1,0,1,139,4134,CN,clearnet,61.157.3.115:9735,LNT.xy20
0209bbe163eed4317a06077c8e410985398b93748728c0ab5c1a34cabc74084c83,1,107,10,2541,,,none,,0209bbe163eed4317a06
022c8273b4577b3f9f278aef16e6942ce44c067c5c00107d626e4704cd5d6e1bab,1,0,1,159,4837,CN,clearnet,116.178.135.187:9735,LNT.ltt003
02d29ad7b9c360ed42fdc5e14396c243e80d88b5e66cb0b0bc6eeeae8169ef582c,1,0,1,173,4134,CN,clearnet,182.150.99.179:9735,LNT.91103
02997098dbc04bcbaee1999fb8f47b06c1623d3c3fdbc5e0c04227ef4cb5991173,1,8,3,1901,,,tor,yodyvygbjosd66hid4eenkhrokythqu3d2td5cn4yc4hbhuft3bctfyd.onion:9735,Qartexxx
03feb8a21f70145608415fc945ffcd8e766abd5a96df44826804ee5c9907b65bb7,1,0,1,173,4837,CN,clearnet,113.205.63.92:9735,LNT.xwf19
0281d508964b55d70a6ba4e0f5e669d8e52e74d27579facf1dc32378e1bc6d51df,1,0,1,230,,,tor,lj4pjrc6m7qdtxdllgd66fynjqhwvvsj3ck3qammzrzg45ds3gbgzcyd.onion:9735,0281d508964b55d70a6b
03beddc8adbf7d56a7da15cdaf95d97b24d07088c3571b421c0e6f9d551a210342,11,215,11,2827,24940,FI,both,"95.217.189.228:9735,jzusizrrhfglt52qa5wjusbtescy7mboelxschbt4xs4sz63pojv2oad.onion:9735",ln.felixweis.com
0258841f4ed9ee6d23a3cb6c76fcd09359bade8ac06af69071aee47efc2a6b7233,1,0,1,135,141739,CN,clearnet,14.107.172.158:9735,LNT.zhm01
03a36293e2ecce83f84a728303666fcd6255eae3199c712e2c5b86bfca3d90eb61,1,0,1,184,141739,CN,clearnet,14.107.179.236:9735,LNT.yxh06
0383a4695df35ac15b46603bedfcae01bc8f9464b29693f0c4b24738518d47f8be,1,0,1,74,4134,CN,clearnet,106.57.158.151:9735,LNT.wl0226
0366d8a3608b352daca0d29c6c0ca464be81bef261153339b2571da8e1f7ff8228,6,69,6,2595,,,tor,wi54d5mfunxdq3oq7yf3rmc7bualkrcuzlrfeybnb5yy3hy3uehmu2yd.onion:9735,satoshispender
0364b270df67401f7da7655dd615ebec010875b466ebd8046c5190b7e5d231d25e,1,0,1,78,4134,CN,clearnet,110.184.150.3:9735,LNT.WWW-LZ05
037710842b9d66172a36557ae8967bc8e768800a025f50267647bb6d6716936d6e,2,7,2,2026,,,tor,mtmlm45yrjhugfpjdk5qjfcbowm36srwunhazxh3kuslbsxhipqcxqyd.onion:9735,rheinmainnode
030412a84dd6046a321d43f549ffffd557c8c043090cf18d77fda6ebba18e0fbd1,2,0,2,565,,,tor,gl33pig34pgn6mguudciqlxrueyjo5fqqppvt2x7ficd36wpohjffpqd.onion:9735,030412a84dd6046a321d
034be84fa9ab4ea9f04f940d44ac6111cc669b4030cd78dc33949847c654fec672,2,7,2,667,,,tor,65igtthipoytgv2dscnr3cjfinb3x5n2vqeidaoa6ltx4rqf55cznqid.onion:9735,Ghoost
03ad539ffa4871b91883c52b16a6e2ea41fd3215bede37af20de9e5bc484133c77,1,4,1,549,,,tor,2xzjabsyd2dcsv3w5n3la5oxtjbtfici7l2lcgok5kesej4ttbth42qd.onion:9735,Joseito
039ba05b41ba79aa91965944870d509ae6e82adb2a6f9937baece7c49c9f448451,1,2,1,64,,,tor,qmntg7ajrrvldnrawkt2ex4fwo3tgjhwhpqn7eezjsnnwlplyflvipid.onion:9735,039ba05b41ba79aa9196
02e869c409bd62ca84e9306ad96d9daef3b2b31a1c777b501fc55f2c09969ce1a3,7,38,7,1089,394745,CA,both,"170.75.175.37:9735,pwhygdcmijbbepubpzmqbojbuyyamvczqzz2h5igc6xjphhxfc33o3ad.onion:9735",pay@nostr.build
02a63339cc6b913b6330bd61b2f469af8785a6011a6305bb102298a8e76697473b,5,0,5,74,16509,US,clearnet,18.217.142.181:9735,moneydevkit
0294774ee02a9faa5a5870061f7f4833686184ad14a0b163c49442516c9edac1db,1,4,1,957,,,none,,0294774ee02a9faa5a58
0344e505b6c02d91ee98856015fbc82854968802be56264628c5f19b3a058e474e,1,2,1,570,,,tor,ei62ipsdgfbsx4c6f5phbejqcepwco5ei7hbpiqh66uwdiaik4sz32ad.onion:9735,⚡Soul Reaver⚡
02c608eae9411837229df3f90d6b2296d687ae4dcc0d5c4106c3c52130f4f303ec,4,0,4,50,,,clearnet,[::]:9735,Alby Hub
03efadaa931100cceddf4c5956572db06a5d6308c8a4fd4dbd13482cb44807d827,5,11,5,1050,,,tor,qlkt6y5wuj5bfus6gyf2wvj5ndafkjimsi5naicshqsj3usio3jj7xid.onion:9735,FAT32
02f87c62ad087b5dc4bf62055a64a69fb730abd90224965cc71465a9261ad85a74,1,0,1,612,,,tor,uejc7ewiexgu2f4st4ulqgz7airjrjw4rlsfriqhhi4x2wmv6uocqhyd.onion:9735,start9-2uwvq0h50
03d78dfcb1398cdb2b76c4adeb10ba2c794d958ae04455846910087da06da5dbad,1,0,1,1758,,,tor,f23x4wlnyxnjowiujlhwz4lmxqou3appzc5kkf4a6d6uvhz4vhyx4yid.onion:9735,03d78dfcb1398cdb2b76
024dcb28330bb766def5e85e064dab3dfb472419d855d05b1e32637c4e7339ada9,3,17,5,2479,8881,DE,clearnet,"94.134.146.235:9735,89.244.76.161:9735",FreeBitcoin
